day,entity,product,payment_method,anticipation_method,installments,monthly_tier,amount_transacted,fee_revenue,effective_fee_rate
2025-01-07,PJ,pos,credit,D1Anticipation,2,>80000,435623.79,18514.011075,0.042499999999999996
2025-01-07,PF,link,credit,D0/Nitro,2,<=20000,159.9,9.73791,0.060899999999999996
2025-01-07,PJ,link,credit,D1Anticipation,2,>80000,108750.0,11842.875,0.1089
2025-01-07,PJ,tap,credit,D1Anticipation,2,<=20000,4972.83,276.986631,0.0557
2025-01-07,PJ,link,credit,D0/Nitro,2,>80000,309907.54,18873.369186,0.0609
2025-01-07,PJ,tap,credit,D0/Nitro,2,<=20000,3070.0,349.673,0.1139
2025-01-07,PJ,link,credit,D1Anticipation,2,40001-80000,58653.95,6387.415155,0.1089
2025-01-07,PJ,tap,credit,D1Anticipation,2,>80000,844205.51,35878.734175000005,0.0425
2025-01-07,PJ,pos,credit,D1Anticipation,2,>80000,687220.68,29206.878900000003,0.0425
2025-01-07,PJ,tap,credit,D1Anticipation,2,40001-80000,48939.36,2148.437904,0.043899999999999995
2025-01-07,PF,pos,credit,D0/Nitro,2,<=20000,7917.01,901.747439,0.1139
2025-01-07,PF,tap,credit,D1Anticipation,2,>80000,2530171.26,107532.27855,0.0425
2025-01-07,PF,tap,credit,D0/Nitro,2,<=20000,180.0,20.502,0.11389999999999999
2025-01-07,PF,tap,credit,D1Anticipation,2,<=20000,2729.83,152.05153099999998,0.05569999999999999
2025-01-07,PJ,tap,credit,D1Anticipation,2,40001-80000,74912.87,3288.674993,0.0439
2025-01-07,PJ,link,credit,D0/Nitro,2,<=20000,12563.39,765.110451,0.0609
2025-01-07,PJ,pos,credit,D1Anticipation,2,>80000,1072393.13,45576.708025,0.0425
2025-01-07,PJ,link,credit,D0/Nitro,2,<=20000,2236.29,136.190061,0.060899999999999996
2025-01-07,PJ,pos,credit,D0/Nitro,2,20001-40000,22169.15,2525.066185,0.1139
2025-01-07,PJ,link,credit,D1Anticipation,2,>80000,173455.81,18889.337709,0.1089
2025-01-07,PJ,pos,credit,D1Anticipation,2,>80000,4232656.25,179887.890625,0.0425
2025-01-07,PJ,pos,credit,D0/Nitro,2,>80000,461970.55,52618.445645,0.1139
2025-01-07,PJ,tap,credit,D0/Nitro,2,>80000,352605.99,40161.822261,0.1139
2025-01-07,PJ,tap,credit,D0/Nitro,2,<=20000,4285.55,488.124145,0.1139
2025-01-07,PF,tap,credit,D1Anticipation,2,<=20000,832.0,46.3424,0.0557
2025-01-07,PF,link,credit,D1Anticipation,2,>80000,795622.85,86643.328365,0.1089
2025-01-07,PJ,pos,credit,D0/Nitro,2,<=20000,10419.03,1186.727517,0.1139
2025-01-07,PF,link,credit,D1Anticipation,2,<=20000,873.18,95.089302,0.10890000000000001
2025-01-07,PF,tap,credit,D0/Nitro,2,>80000,2769736.82,315473.023798,0.11390000000000002
2025-01-07,PJ,link,credit,D1Anticipation,2,>80000,1199246.44,130597.937316,0.1089
2025-01-07,PF,link,credit,D0/Nitro,2,<=20000,1613.55,98.265195,0.0609
2025-01-07,PF,pos,credit,D1Anticipation,2,20001-40000,38596.29,1748.411937,0.0453
2025-01-07,PF,tap,credit,D0/Nitro,2,<=20000,1000.0,113.9,0.1139
2025-01-07,PJ,pos,credit,D0/Nitro,2,20001-40000,33791.57,3848.859823,0.1139
2025-01-07,PJ,pos,credit,D0/Nitro,3,>80000,391355.64,48880.319436,0.1249
2025-01-07,PJ,tap,credit,D1Anticipation,3,>80000,115208.6,5495.450220000001,0.047700000000000006
2025-01-07,PF,pos,credit,D1Anticipation,3,20001-40000,24682.04,1268.656856,0.0514
2025-01-07,PJ,link,credit,D0/Nitro,3,<=20000,4759.7,333.65497,0.0701
2025-01-07,PF,link,credit,D1Anticipation,3,>80000,1076284.17,129046.471983,0.1199
2025-01-07,PJ,tap,credit,D0/Nitro,3,<=20000,4700.0,587.03,0.1249
2025-01-07,PJ,link,credit,D1Anticipation,3,>80000,2041515.93,244777.760007,0.1199
2025-01-07,PJ,tap,credit,D0/Nitro,3,>80000,295533.33,36912.112917,0.12489999999999998
2025-01-07,PJ,pos,credit,D0/Nitro,3,20001-40000,29123.3,3637.50017,0.1249
2025-01-07,PF,link,credit,D1Anticipation,3,<=20000,1613.08,193.408292,0.11989999999999999
2025-01-07,PJ,pos,credit,D1Anticipation,3,>80000,1299856.87,62003.172699,0.0477
2025-01-07,PF,tap,credit,D0/Nitro,3,>80000,2179866.47,272265.322103,0.1249
2025-01-07,PJ,pos,credit,D1Anticipation,3,>80000,473801.35,22600.324395,0.0477
2025-01-07,PF,link,credit,D0/Nitro,3,<=20000,1142.73,80.105373,0.0701
2025-01-07,PJ,link,credit,D0/Nitro,3,<=20000,15070.99,1056.476399,0.0701
2025-01-07,PJ,pos,credit,D0/Nitro,3,<=20000,2727.54,340.669746,0.1249
2025-01-07,PF,pos,credit,D0/Nitro,3,<=20000,5570.78,695.7904219999999,0.1249
2025-01-07,PF,tap,credit,D1Anticipation,3,<=20000,299.0,18.837,0.063
2025-01-07,PF,tap,credit,D1Anticipation,3,>80000,2764620.99,131872.421223,0.0477
2025-01-07,PF,pos,credit,D1Anticipation,3,<=20000,860.0,54.18,0.063
2025-01-07,PJ,tap,credit,D1Anticipation,3,>80000,100825.34,4809.368718,0.0477
2025-01-07,PF,tap,credit,D1Anticipation,3,<=20000,4158.0,261.954,0.063
2025-01-07,PF,tap,credit,D1Anticipation,3,<=20000,213.42,13.44546,0.063
2025-01-07,PF,link,credit,D0/Nitro,3,>80000,788891.66,55301.305366,0.0701
2025-01-07,PJ,link,credit,D1Anticipation,3,>80000,451832.03,54174.66039700001,0.1199
2025-01-07,PJ,pos,credit,D1Anticipation,3,>80000,5304151.31,253008.017487,0.047700000000000006
2025-01-07,PF,pos,credit,D1Anticipation,3,<=20000,1201.6,75.7008,0.063
2025-01-07,PF,link,credit,D1Anticipation,3,<=20000,891.62,106.905238,0.11989999999999999
2025-01-07,PJ,link,credit,D0/Nitro,3,20001-40000,22014.58,1543.222058,0.0701
2025-01-07,PF,tap,credit,D0/Nitro,3,<=20000,3500.0,437.15,0.1249
2025-01-07,PJ,link,credit,D0/Nitro,3,>80000,350607.81,24577.607481,0.0701
2025-01-07,PJ,tap,credit,D0/Nitro,3,<=20000,15934.32,1990.196568,0.12490000000000001
2025-01-07,PJ,link,credit,D1Anticipation,3,>80000,221245.02,26527.277898,0.1199
2025-01-07,PJ,pos,credit,D1Anticipation,3,>80000,893728.89,42630.868053,0.0477
2025-01-07,PJ,pos,credit,D0/Nitro,3,20001-40000,24453.55,3054.248395,0.12490000000000001
2025-01-07,PJ,link,credit,D1Anticipation,3,>80000,169898.93,20370.881707,0.1199
2025-01-07,PJ,tap,credit,D1Anticipation,3,>80000,1113500.16,53113.957632,0.0477
2025-01-07,PJ,tap,credit,D1Anticipation,3,20001-40000,21759.49,1118.4377860000002,0.05140000000000001
2025-01-07,PF,tap,credit,D1Anticipation,4,>80000,2772686.89,146397.867792,0.0528
2025-01-07,PJ,link,credit,D0/Nitro,4,<=20000,11926.31,943.371121,0.0791
2025-01-07,PJ,tap,credit,D1Anticipation,4,20001-40000,20053.57,1151.074918,0.0574
2025-01-07,PF,pos,credit,D1Anticipation,4,20001-40000,32038.29,1838.997846,0.0574
2025-01-07,PF,link,credit,D1Anticipation,4,<=20000,1600.0,201.44000000000003,0.1259
2025-01-07,PJ,link,credit,D0/Nitro,4,<=20000,1478.68,116.96358800000002,0.0791
2025-01-07,PJ,pos,credit,D1Anticipation,4,>80000,3250080.01,171604.224528,0.0528
2025-01-07,PJ,pos,credit,D1Anticipation,4,>80000,546519.41,28856.224848,0.0528
2025-01-07,PJ,pos,credit,D1Anticipation,4,>80000,852931.71,45034.794288,0.0528
2025-01-07,PJ,link,credit,D1Anticipation,4,>80000,257582.7,32429.66193000001,0.12590000000000004
2025-01-07,PF,link,credit,D0/Nitro,4,>80000,712272.6,56340.76266,0.0791
2025-01-07,PJ,link,credit,D0/Nitro,4,>80000,257131.54,20339.104814,0.07909999999999999
2025-01-07,PJ,link,credit,D1Anticipation,4,>80000,133127.35,16760.733365000004,0.1259
2025-01-07,PJ,link,credit,D1Anticipation,4,>80000,90399.11,11381.247949,0.1259
2025-01-07,PF,tap,credit,D0/Nitro,4,<=20000,9746.0,1275.7514,0.13090000000000002
2025-01-07,PJ,link,credit,D1Anticipation,4,>80000,1113985.36,140250.75682400004,0.1259
2025-01-07,PF,pos,credit,D0/Nitro,4,<=20000,6052.04,792.2120359999999,0.1309
2025-01-07,PJ,pos,credit,D0/Nitro,4,20001-40000,21890.4,2865.45336,0.1309
2025-01-07,PF,link,credit,D0/Nitro,4,<=20000,1242.67,98.29519700000002,0.0791
2025-01-07,PJ,tap,credit,D1Anticipation,4,>80000,874972.16,46198.530048,0.0528
2025-01-07,PJ,tap,credit,D0/Nitro,4,>80000,262037.13,34300.660316999994,0.1309
2025-01-07,PF,link,credit,D1Anticipation,4,>80000,774154.38,97466.036442,0.12589999999999998
2025-01-07,PJ,pos,credit,D0/Nitro,4,20001-40000,33792.01,4423.374109,0.1309
2025-01-07,PF,tap,credit,D1Anticipation,4,<=20000,493.0,34.6579,0.0703
2025-01-07,PJ,pos,credit,D0/Nitro,4,<=20000,3520.39,460.819051,0.13090000000000002
2025-01-07,PJ,tap,credit,D1Anticipation,4,>80000,128156.13,6766.643664,0.0528
2025-01-07,PJ,pos,credit,D1Anticipation,4,>80000,358930.89,18951.550992,0.0528
2025-01-07,PJ,tap,credit,D0/Nitro,4,<=20000,17500.0,2290.75,0.1309
2025-01-07,PJ,tap,credit,D0/Nitro,4,<=20000,11200.0,1466.08,0.1309
2025-01-07,PJ,tap,credit,D0/Nitro,4,<=20000,12230.86,1601.019574,0.1309
2025-01-07,PJ,link,credit,D0/Nitro,4,<=20000,7614.48,602.305368,0.0791
2025-01-07,PJ,tap,credit,D1Anticipation,4,40001-80000,43600.97,2402.4134470000004,0.05510000000000001
2025-01-07,PF,tap,credit,D1Anticipation,4,<=20000,4032.0,283.44960000000003,0.0703
2025-01-07,PF,tap,credit,D0/Nitro,4,>80000,2014416.99,263687.183991,0.1309
2025-01-07,PF,link,credit,D1Anticipation,4,<=20000,1145.05,144.161795,0.1259
2025-01-07,PF,tap,credit,D1Anticipation,4,<=20000,377.42,26.532626,0.0703
2025-01-07,PJ,pos,credit,D0/Nitro,4,>80000,291672.34,38179.909306,0.1309
2025-01-07,PJ,link,credit,D0/Nitro,5,>80000,198055.12,17428.85056,0.088
2025-01-07,PF,link,credit,D0/Nitro,5,<=20000,1159.96,102.07648,0.088
2025-01-07,PJ,pos,credit,D0/Nitro,5,<=20000,9285.0,1280.4015,0.1379
2025-01-07,PJ,tap,credit,D1Anticipation,5,40001-80000,43885.98,2663.878986,0.0607
2025-01-07,PF,tap,credit,D0/Nitro,5,>80000,1674992.17,230981.420243,0.1379
2025-01-07,PF,link,credit,D1Anticipation,5,>80000,685689.38,91128.118602,0.1329
2025-01-07,PJ,pos,credit,D1Anticipation,5,>80000,488616.91,28290.919089,0.0579
2025-01-07,PJ,tap,credit,D1Anticipation,5,>80000,135185.75,7827.254925,0.0579
2025-01-07,PJ,link,credit,D0/Nitro,5,<=20000,5802.98,510.66224,0.08800000000000001
2025-01-07,PJ,pos,credit,D1Anticipation,5,>80000,532832.77,30851.017383,0.05789999999999999
2025-01-07,PJ,link,credit,D1Anticipation,5,>80000,877898.24,116672.676096,0.1329
2025-01-07,PJ,link,credit,D0/Nitro,5,<=20000,16908.9,1487.9832,0.08799999999999998
2025-01-07,PF,pos,credit,D1Anticipation,5,20001-40000,31945.02,2028.50877,0.0635
2025-01-07,PF,tap,credit,D1Anticipation,5,<=20000,344.9,26.69526,0.07740000000000001
2025-01-07,PJ,tap,credit,D1Anticipation,5,>80000,892789.43,51692.507997,0.0579
2025-01-07,PJ,link,credit,D1Anticipation,5,>80000,140485.8,18670.56282,0.13290000000000002
2025-01-07,PF,tap,credit,D1Anticipation,5,>80000,2633506.98,152480.054142,0.0579
2025-01-07,PJ,pos,credit,D0/Nitro,5,>80000,220713.13,30436.340627,0.1379
2025-01-07,PJ,link,credit,D0/Nitro,5,<=20000,6895.24,606.78112,0.088
2025-01-07,PF,pos,credit,D0/Nitro,5,<=20000,4130.66,569.6180139999999,0.1379
2025-01-07,PJ,pos,credit,D0/Nitro,5,<=20000,6372.0,878.6988,0.1379
2025-01-07,PJ,pos,credit,D1Anticipation,5,>80000,746448.75,43219.382625,0.0579
2025-01-07,PJ,pos,credit,D0/Nitro,5,20001-40000,29650.5,4088.80395,0.1379
2025-01-07,PJ,pos,credit,D1Anticipation,5,>80000,2887210.32,167169.477528,0.0579
2025-01-07,PF,link,credit,D1Anticipation,5,<=20000,1640.34,218.001186,0.1329
2025-01-07,PJ,link,credit,D1Anticipation,5,>80000,158326.9,21041.64501,0.13290000000000002
2025-01-07,PF,tap,credit,D1Anticipation,5,<=20000,4756.0,368.1144,0.0774
2025-01-07,PF,link,credit,D0/Nitro,5,>80000,510838.02,44953.74576,0.088
2025-01-07,PJ,tap,credit,D0/Nitro,5,>80000,258820.91,35691.403489,0.1379
2025-01-07,PF,link,credit,D1Anticipation,5,<=20000,399.9,53.14670999999999,0.1329
2025-01-07,PJ,tap,credit,D0/Nitro,5,<=20000,1823.58,251.471682,0.1379
2025-01-07,PJ,tap,credit,D1Anticipation,5,<=20000,15088.33,1167.836742,0.0774
2025-01-07,PJ,link,credit,D1Anticipation,5,>80000,86118.99,11445.213771,0.1329
2025-01-07,PF,link,credit,D1Anticipation,6,>80000,679590.22,95074.671778,0.13990000000000002
2025-01-07,PJ,link,credit,D0/Nitro,6,>80000,211311.63,20433.834621,0.09670000000000001
2025-01-07,PJ,tap,credit,D0/Nitro,6,>80000,197173.76,28570.477824,0.1449
2025-01-07,PJ,pos,credit,D0/Nitro,6,<=20000,8386.75,1215.240075,0.1449
2025-01-07,PF,link,credit,D0/Nitro,6,<=20000,4358.11,421.429237,0.09670000000000001
2025-01-07,PF,tap,credit,D1Anticipation,6,>80000,2381626.66,149804.316914,0.0629
2025-01-07,PF,tap,credit,D0/Nitro,6,>80000,1359561.89,197000.517861,0.1449
2025-01-07,PJ,link,credit,D1Anticipation,6,>80000,122864.49,17188.742151,0.13989999999999997
2025-01-07,PJ,pos,credit,D1Anticipation,6,>80000,1046872.0,65848.2488,0.0629
2025-01-07,PJ,pos,credit,D0/Nitro,6,<=20000,13090.85,1896.864165,0.1449
2025-01-07,PJ,link,credit,D0/Nitro,6,<=20000,6659.68,643.991056,0.0967
2025-01-07,PF,pos,credit,D0/Nitro,6,<=20000,7124.4,1032.32556,0.1449
2025-01-07,PF,link,credit,D0/Nitro,6,>80000,424355.22,41035.149774,0.0967
2025-01-07,PJ,tap,credit,D1Anticipation,6,20001-40000,28410.53,1971.690782,0.0694
2025-01-07,PJ,tap,credit,D1Anticipation,6,>80000,1025983.94,64534.38982599999,0.0629
2025-01-07,PF,tap,credit,D1Anticipation,6,<=20000,1700.0,143.65,0.0845
2025-01-07,PJ,pos,credit,D1Anticipation,6,>80000,440523.97,27708.957713,0.0629
2025-01-07,PF,link,credit,D1Anticipation,6,<=20000,9177.5,1283.93225,0.1399
2025-01-07,PJ,link,credit,D1Anticipation,6,>80000,1420591.79,198740.791421,0.1399
2025-01-07,PJ,tap,credit,D1Anticipation,6,20001-40000,30512.61,2117.575134,0.0694
2025-01-07,PJ,tap,credit,D0/Nitro,6,<=20000,12025.0,1742.4225,0.1449
2025-01-07,PF,tap,credit,D1Anticipation,6,<=20000,622.0,52.559000000000005,0.0845
2025-01-07,PJ,pos,credit,D0/Nitro,6,>80000,192897.45,27950.840505,0.1449
2025-01-07,PJ,link,credit,D1Anticipation,6,>80000,267435.43,37414.216657,0.1399
2025-01-07,PJ,link,credit,D0/Nitro,6,<=20000,5746.9,555.7252299999999,0.0967
2025-01-07,PJ,pos,credit,D1Anticipation,6,>80000,3079392.18,193693.768122,0.0629
2025-01-07,PJ,pos,credit,D0/Nitro,6,<=20000,2531.0,366.7419,0.1449
2025-01-07,PJ,pos,credit,D1Anticipation,6,>80000,544346.25,34239.379125,0.0629
2025-01-07,PJ,link,credit,D1Anticipation,6,>80000,274652.74,38423.918326,0.1399
2025-01-07,PF,pos,credit,D1Anticipation,6,<=20000,15518.67,1311.3276150000002,0.0845
2025-01-07,PF,link,credit,D1Anticipation,6,<=20000,267.0,37.3533,0.1399
2025-01-07,PJ,tap,credit,D0/Nitro,6,<=20000,3777.0,547.2873,0.1449
2025-01-07,PJ,link,credit,D0/Nitro,6,<=20000,9301.92,899.4956639999999,0.0967
2025-01-07,PJ,tap,credit,D1Anticipation,6,>80000,159326.2,10021.61798,0.0629
2025-01-07,PF,link,credit,D1Anticipation,7,>80000,125182.26,18764.820774,0.1499
2025-01-07,PF,link,credit,D0/Nitro,7,>80000,149715.89,18849.230551000004,0.1259
2025-01-07,PJ,tap,credit,D1Anticipation,7,20001-40000,29514.77,2225.413658,0.0754
2025-01-07,PJ,pos,credit,D0/Nitro,7,40001-80000,48932.05,7579.574545000001,0.1549
2025-01-07,PJ,pos,credit,D0/Nitro,7,<=20000,2869.68,444.513432,0.1549
2025-01-07,PJ,pos,credit,D0/Nitro,7,<=20000,760.0,117.724,0.1549
2025-01-07,PJ,link,credit,D1Anticipation,7,40001-80000,69324.4,10391.72756,0.1499
2025-01-07,PJ,pos,credit,D1Anticipation,7,>80000,562463.28,38303.749368,0.0681
2025-01-07,PF,pos,credit,D0/Nitro,7,<=20000,2050.0,317.545,0.1549
2025-01-07,PJ,link,credit,D0/Nitro,7,<=20000,7607.52,957.7867680000002,0.1259
2025-01-07,PJ,pos,credit,D1Anticipation,7,>80000,144339.91,9829.547871,0.06810000000000001
2025-01-07,PJ,pos,credit,D1Anticipation,7,>80000,107662.16,7331.793095999999,0.0681
2025-01-07,PJ,tap,credit,D1Anticipation,7,20001-40000,23453.44,1768.389376,0.07540000000000001
2025-01-07,PF,tap,credit,D0/Nitro,7,>80000,452311.85,70063.105565,0.1549
2025-01-07,PJ,pos,credit,D1Anticipation,7,40001-80000,42903.79,3076.201743,0.0717
2025-01-07,PF,pos,credit,D1Anticipation,7,<=20000,8541.32,782.384912,0.0916
2025-01-07,PJ,link,credit,D1Anticipation,7,>80000,125649.37,18834.840563,0.1499
2025-01-07,PJ,pos,credit,D0/Nitro,7,<=20000,2200.0,340.78000000000003,0.1549
2025-01-07,PJ,tap,credit,D1Anticipation,7,>80000,269206.16,18332.939495999995,0.0681
2025-01-07,PJ,link,credit,D0/Nitro,7,20001-40000,37414.63,4710.5019170000005,0.1259
2025-01-07,PJ,tap,credit,D0/Nitro,7,40001-80000,75265.57,11658.636793,0.15489999999999998
2025-01-07,PF,tap,credit,D1Anticipation,7,<=20000,3341.96,306.123536,0.0916
2025-01-07,PJ,link,credit,D1Anticipation,7,<=20000,5081.99,761.790301,0.1499
2025-01-07,PF,tap,credit,D1Anticipation,7,>80000,936046.77,63744.785037,0.0681
2025-01-07,PJ,link,credit,D1Anticipation,7,<=20000,11753.73,1761.884127,0.1499
2025-01-07,PJ,link,credit,D1Anticipation,8,40001-80000,72361.67,11281.184353,0.1559
2025-01-07,PJ,pos,credit,D1Anticipation,8,>80000,1376694.46,100361.026134,0.0729
2025-01-07,PJ,tap,credit,D1Anticipation,8,40001-80000,58650.35,4527.80702,0.0772
2025-01-07,PJ,tap,credit,D1Anticipation,8,<=20000,15852.42,1563.0486119999998,0.0986
2025-01-07,PJ,pos,credit,D0/Nitro,8,<=20000,3764.12,605.6469079999999,0.1609
2025-01-07,PJ,tap,credit,D0/Nitro,8,40001-80000,69356.7,11159.493029999998,0.1609
2025-01-07,PJ,link,credit,D1Anticipation,8,<=20000,10610.57,1654.187863,0.1559
2025-01-07,PF,link,credit,D0/Nitro,8,>80000,182402.09,24478.360478,0.13419999999999999
2025-01-07,PF,pos,credit,D1Anticipation,8,<=20000,8950.51,882.5202859999999,0.0986
2025-01-07,PJ,link,credit,D1Anticipation,8,>80000,289665.32,45158.823388,0.15589999999999998
2025-01-07,PF,tap,credit,D0/Nitro,8,<=20000,1949.6,313.69064,0.1609
2025-01-07,PJ,tap,credit,D1Anticipation,8,40001-80000,42690.02,3295.669544,0.0772
2025-01-07,PJ,link,credit,D0/Nitro,8,40001-80000,64602.02,8669.591084,0.1342
2025-01-07,PJ,pos,credit,D1Anticipation,8,>80000,174594.5,12727.93905,0.0729
2025-01-07,PF,link,credit,D1Anticipation,8,>80000,193094.35,30103.409165000005,0.1559
2025-01-07,PJ,pos,credit,D1Anticipation,8,>80000,189505.57,13814.956053000002,0.0729
2025-01-07,PJ,link,credit,D1Anticipation,8,<=20000,14200.37,2213.837683,0.1559
2025-01-07,PF,tap,credit,D1Anticipation,8,>80000,1434503.62,104575.31389800002,0.0729
2025-01-07,PJ,pos,credit,D0/Nitro,8,<=20000,3377.0,543.3593,0.1609
2025-01-07,PJ,tap,credit,D1Anticipation,8,>80000,495496.03,36121.660587000006,0.0729
2025-01-07,PJ,pos,credit,D1Anticipation,8,>80000,263678.21,19222.141509000005,0.0729
2025-01-07,PJ,pos,credit,D0/Nitro,8,>80000,84329.84,13568.671255999998,0.1609
2025-01-07,PJ,pos,credit,D0/Nitro,8,<=20000,850.0,136.765,0.1609
2025-01-07,PF,tap,credit,D0/Nitro,8,>80000,683484.05,109972.583645,0.1609
2025-01-07,PJ,link,credit,D0/Nitro,8,<=20000,1025.0,137.555,0.1342
2025-01-07,PJ,link,credit,D0/Nitro,8,<=20000,8320.0,1116.544,0.1342
2025-01-07,PF,tap,credit,D1Anticipation,8,<=20000,1090.0,107.474,0.09860000000000001
2025-01-07,PF,tap,credit,D1Anticipation,9,>80000,443703.8,34653.26678,0.0781
2025-01-07,PJ,pos,credit,D1Anticipation,9,>80000,266975.46,20850.783426,0.0781
2025-01-07,PJ,tap,credit,D1Anticipation,9,<=20000,923.23,97.400765,0.10550000000000001
2025-01-07,PF,link,credit,D1Anticipation,9,40001-80000,64314.79,10412.564501,0.16190000000000002
2025-01-07,PJ,pos,credit,D1Anticipation,9,<=20000,16368.15,1726.839825,0.10550000000000001
2025-01-07,PJ,tap,credit,D1Anticipation,9,>80000,111798.21,8731.440201000001,0.0781
2025-01-07,PJ,pos,credit,D1Anticipation,9,40001-80000,72467.25,5985.79485,0.0826
2025-01-07,PJ,link,credit,D0/Nitro,9,20001-40000,20763.41,2958.785925,0.14250000000000002
2025-01-07,PJ,link,credit,D1Anticipation,9,<=20000,3075.94,497.994686,0.1619
2025-01-07,PJ,tap,credit,D0/Nitro,9,<=20000,17413.51,2906.314819,0.16690000000000002
2025-01-07,PJ,tap,credit,D1Anticipation,9,<=20000,5022.4,529.8631999999999,0.10549999999999998
2025-01-07,PF,tap,credit,D0/Nitro,9,>80000,184497.83,30792.687827,0.16690000000000002
2025-01-07,PJ,pos,credit,D0/Nitro,9,<=20000,12317.14,2055.730666,0.1669
2025-01-07,PJ,link,credit,D1Anticipation,9,<=20000,5299.3,857.9566699999999,0.1619
2025-01-07,PF,link,credit,D0/Nitro,9,40001-80000,72390.13,10315.593525,0.1425
2025-01-07,PJ,link,credit,D1Anticipation,9,40001-80000,52250.97,8459.432042999999,0.1619
2025-01-07,PJ,pos,credit,D1Anticipation,9,40001-80000,69162.14,5712.792764000001,0.0826
2025-01-07,PF,pos,credit,D1Anticipation,9,<=20000,13604.06,1435.22833,0.1055
2025-01-07,PF,link,credit,D0/Nitro,9,<=20000,3601.01,513.143925,0.1425
2025-01-07,PJ,pos,credit,D1Anticipation,10,>80000,8078899.35,669740.756115,0.0829
2025-01-07,PJ,tap,credit,D1Anticipation,10,>80000,240522.15,19939.286235,0.0829
2025-01-07,PJ,tap,credit,D0/Nitro,10,>80000,337086.59,58619.358001,0.1739
2025-01-07,PJ,tap,credit,D0/Nitro,10,<=20000,6168.88,1072.768232,0.17389999999999997
2025-01-07,PJ,tap,credit,D1Anticipation,10,>80000,375236.49,31107.105021,0.0829
2025-01-07,PJ,link,credit,D0/Nitro,10,<=20000,16239.68,2445.6958080000004,0.1506
2025-01-07,PJ,pos,credit,D0/Nitro,10,20001-40000,20739.22,3606.550358,0.1739
2025-01-07,PJ,link,credit,D1Anticipation,10,>80000,1185625.59,200252.162151,0.1689
2025-01-07,PJ,pos,credit,D0/Nitro,10,40001-80000,54957.89,9557.177071,0.1739
2025-01-07,PF,tap,credit,D1Anticipation,10,>80000,6754131.24,559917.479796,0.0829
2025-01-07,PJ,link,credit,D1Anticipation,10,>80000,253572.97,42828.474633,0.1689
2025-01-07,PJ,pos,credit,D1Anticipation,10,>80000,1509469.24,125134.999996,0.0829
2025-01-07,PJ,tap,credit,D1Anticipation,10,>80000,98404.0,8157.6916,0.0829
2025-01-07,PF,pos,credit,D0/Nitro,10,<=20000,2044.0,355.4516,0.1739
2025-01-07,PJ,link,credit,D0/Nitro,10,>80000,329892.26,49681.774356,0.1506
2025-01-07,PF,tap,credit,D0/Nitro,10,>80000,2496184.6,434086.50194,0.1739
2025-01-07,PJ,pos,credit,D0/Nitro,10,>80000,420232.35,73078.405665,0.1739
2025-01-07,PF,link,credit,D0/Nitro,10,<=20000,5279.44,795.083664,0.1506
2025-01-07,PJ,link,credit,D1Anticipation,10,>80000,157417.95,26587.891755,0.1689
2025-01-07,PF,link,credit,D1Anticipation,10,>80000,757914.49,128011.757361,0.1689
2025-01-07,PF,tap,credit,D1Anticipation,10,<=20000,10283.97,1154.889831,0.1123
2025-01-07,PJ,link,credit,D1Anticipation,10,>80000,215151.58,36339.101862,0.16890000000000002
2025-01-07,PJ,link,credit,D0/Nitro,10,20001-40000,34870.85,5251.55001,0.1506
2025-01-07,PJ,pos,credit,D0/Nitro,10,20001-40000,20416.0,3550.3424,0.1739
2025-01-07,PF,tap,credit,D1Anticipation,10,20001-40000,20653.49,1914.578523,0.09269999999999999
2025-01-07,PJ,tap,credit,D1Anticipation,10,>80000,2874993.07,238336.925503,0.0829
2025-01-07,PF,pos,credit,D1Anticipation,10,>80000,81170.68,6729.049372,0.08290000000000002
2025-01-07,PJ,tap,credit,D0/Nitro,10,<=20000,15581.54,2709.629806,0.17389999999999997
2025-01-07,PJ,pos,credit,D1Anticipation,10,>80000,2038749.83,169012.360907,0.08289999999999999
2025-01-07,PF,link,credit,D0/Nitro,10,>80000,833954.26,125593.511556,0.15059999999999998
2025-01-07,PJ,link,credit,D0/Nitro,10,<=20000,8061.26,1214.0257560000002,0.1506
